"Index";"BTC-USD.Open";"BTC-USD.High";"BTC-USD.Low";"BTC-USD.Close";"BTC-USD.Volume";"BTC-USD.Adjusted"
"2019-01-01";3746.713379;3850.913818;3707.231201;3843.52002;4324200990;3843.52002
"2019-01-02";3849.216309;3947.981201;3817.409424;3943.409424;5244856835;3943.409424
"2019-01-03";3931.048584;3935.685059;3826.2229;3836.741211;4530215218;3836.741211
"2019-01-04";3832.040039;3865.93457;3783.85376;3857.717529;4847965467;3857.717529
"2019-01-05";3851.973877;3904.903076;3836.900146;3845.19458;5137609823;3845.19458
"2019-01-06";3836.519043;4093.297363;3826.513184;4076.632568;5597027439;4076.632568
"2019-01-07";4078.584961;4092.613525;4020.894043;4025.248291;5228625637;4025.248291
"2019-01-08";4028.472168;4109.020996;3996.955322;4030.8479;5306593305;4030.8479
"2019-01-09";4031.552002;4068.403564;4022.662842;4035.296387;5115905224;4035.296387
"2019-01-10";4034.411377;4064.06665;3659.174561;3678.924561;6874143795;3678.924561
"2019-01-11";3674.015381;3713.881836;3653.069824;3687.365479;5538712864;3687.365479
"2019-01-12";3686.973145;3698.978271;3653.810791;3661.301025;4778170882;3661.301025
"2019-01-13";3658.868164;3674.76001;3544.927246;3552.953125;4681302465;3552.953125
"2019-01-14";3557.311035;3727.836182;3552.285156;3706.052246;5651384489;3706.052246
"2019-01-15";3704.216309;3720.15332;3619.949219;3630.675293;5537192301;3630.675293
"2019-01-16";3631.509766;3685.7771;3624.67334;3655.006836;5394457144;3655.006836
"2019-01-17";3651.871094;3680.135986;3621.960938;3678.563965;5464420383;3678.563965
"2019-01-18";3677.990479;3682.52002;3637.080811;3657.839355;5002961726;3657.839355
"2019-01-19";3652.37793;3758.533447;3652.37793;3728.568359;5955691379;3728.568359
"2019-01-20";3725.446045;3743.387939;3583.019531;3601.013672;5582489559;3601.013672
"2019-01-21";3600.372803;3608.84082;3558.537109;3576.032471;5004347059;3576.032471
"2019-01-22";3575.081299;3620.746582;3539.721436;3604.577148;5313623556;3604.577148
"2019-01-23";3605.557129;3623.067871;3565.313965;3585.123047;5433755648;3585.123047
"2019-01-24";3584.500244;3616.087402;3569.092773;3600.865479;5262869046;3600.865479
"2019-01-25";3607.390381;3612.927734;3575.597412;3599.765869;5265847538;3599.765869
"2019-01-26";3599.715332;3654.933105;3593.345947;3602.460449;5098183234;3602.460449
"2019-01-27";3604.687256;3612.671387;3567.24585;3583.96582;5570752966;3583.96582
"2019-01-28";3584.283203;3586.750977;3439.23291;3470.450439;6908930483;3470.450439
"2019-01-29";3468.870117;3476.06543;3400.819824;3448.116943;5897159492;3448.116943
"2019-01-30";3443.896973;3495.174805;3429.387939;3486.181641;5955112626;3486.181641
"2019-01-31";3485.40918;3504.804932;3447.915771;3457.792725;5831198270;3457.792725
"2019-02-01";3460.547119;3501.954102;3431.591553;3487.945313;5422926707;3487.945313
"2019-02-02";3484.625977;3523.287354;3467.574707;3521.060791;5071623600;3521.060791
"2019-02-03";3516.139648;3521.388184;3447.924316;3464.013428;5043937583;3464.013428
"2019-02-04";3467.21167;3476.223877;3442.586914;3459.154053;5332718886;3459.154053
"2019-02-05";3454.950928;3478.148193;3451.937012;3466.357422;5227549544;3466.357422
"2019-02-06";3469.091797;3469.091797;3398.56543;3413.767822;5482196037;3413.767822
"2019-02-07";3414.929443;3427.945557;3394.218506;3399.47168;5004962682;3399.47168
"2019-02-08";3401.376465;3695.614014;3391.023682;3666.780273;7735623101;3666.780273
"2019-02-09";3671.585938;3679.941406;3646.559326;3671.203613;6158833644;3671.203613
"2019-02-10";3673.201416;3695.036133;3640.97998;3690.188232;6282256902;3690.188232
"2019-02-11";3695.613037;3695.613037;3642.287842;3648.430664;6277056433;3648.430664
"2019-02-12";3642.751953;3668.586914;3618.556885;3653.528564;6480384531;3653.528564
"2019-02-13";3653.604004;3669.746582;3617.246338;3632.070557;6438903822;3632.070557
"2019-02-14";3631.170166;3646.256592;3607.697754;3616.880859;6271044417;3616.880859
"2019-02-15";3617.368408;3647.795166;3608.206543;3620.810791;6091952230;3620.810791
"2019-02-16";3615.270264;3652.841309;3615.270264;3629.787598;5934744051;3629.787598
"2019-02-17";3633.359375;3680.537354;3619.182129;3673.836182;7039512502;3673.836182
"2019-02-18";3671.369873;3936.665039;3669.982422;3915.714355;9908216640;3915.714355
"2019-02-19";3911.661621;4010.879395;3908.153076;3947.094482;9933626654;3947.094482
"2019-02-20";3946.685059;4000.486328;3926.246826;3999.820557;8693373948;3999.820557
"2019-02-21";4000.256836;4010.009521;3940.108154;3954.118164;7775128102;3954.118164
"2019-02-22";3952.406494;4006.53833;3950.816406;4005.526611;7826525254;4005.526611
"2019-02-23";3998.91626;4166.286133;3968.726807;4142.526855;8922258315;4142.526855
"2019-02-24";4145.458008;4210.641602;3793.708984;3810.42749;10794227451;3810.42749
"2019-02-25";3807.002441;3913.707275;3807.002441;3882.696289;9318796066;3882.696289
"2019-02-26";3878.697266;3891.578857;3837.986328;3854.35791;7931218996;3854.35791
"2019-02-27";3857.479736;3888.80249;3787.058838;3851.047363;8301309684;3851.047363
"2019-02-28";3848.261963;3906.05835;3845.821289;3854.7854;8399767798;3854.7854
"2019-03-01";3853.75708;3907.79541;3851.692383;3859.58374;7661247975;3859.58374
"2019-03-02";3855.318115;3874.607422;3832.12793;3864.415039;7578786075;3864.415039
"2019-03-03";3862.266113;3875.483643;3836.905762;3847.175781;7253558152;3847.175781
"2019-03-04";3845.091553;3867.381836;3733.749756;3761.557129;9029175787;3761.557129
"2019-03-05";3759.83252;3903.916748;3745.183105;3896.375;10174126414;3896.375
"2019-03-06";3897.081055;3919.510498;3871.460693;3903.942627;9175291528;3903.942627
"2019-03-07";3903.384766;3939.373291;3894.113037;3911.484375;9584165518;3911.484375
"2019-03-08";3913.22583;3950.432129;3875.228516;3901.131592;10638638944;3901.131592
"2019-03-09";3894.55249;3987.237793;3892.390381;3963.313721;10796103518;3963.313721
"2019-03-10";3966.174316;3966.174316;3924.381104;3951.599854;9713267606;3951.599854
"2019-03-11";3953.740234;3966.384766;3889.239014;3905.227295;10125901902;3905.227295
"2019-03-12";3903.758301;3926.88916;3863.559082;3909.15625;9809887079;3909.15625
"2019-03-13";3913.047363;3926.597656;3891.904297;3906.717285;9469184841;3906.717285
"2019-03-14";3905.576904;3946.504395;3901.296875;3924.369141;10480789569;3924.369141
"2019-03-15";3926.66333;3968.542969;3914.015381;3960.911133;9394210604;3960.911133
"2019-03-16";3963.900146;4077.036377;3961.657471;4048.72583;9856166973;4048.72583
"2019-03-17";4047.719482;4054.12207;4006.411133;4025.229004;8221625399;4025.229004
"2019-03-18";4029.968506;4071.556641;4009.117188;4032.507324;9646954186;4032.507324
"2019-03-19";4032.691895;4082.216064;4023.8125;4071.190186;9344919956;4071.190186
"2019-03-20";4070.793945;4089.461914;4031.11084;4087.476318;10175916388;4087.476318
"2019-03-21";4083.953857;4097.359863;4005.151367;4029.326904;10831212661;4029.326904
"2019-03-22";4028.514648;4053.906738;4021.54248;4023.968262;9252935969;4023.968262
"2019-03-23";4022.713379;4049.882568;4015.9646;4035.826416;9578850549;4035.826416
"2019-03-24";4035.163574;4040.699707;4006.192871;4022.168213;9144851064;4022.168213
"2019-03-25";4024.112793;4038.84082;3934.03125;3963.070557;10359818882;3963.070557
"2019-03-26";3969.22876;3985.080811;3944.753174;3985.080811;10707678814;3985.080811
"2019-03-27";3984.244873;4087.066162;3977.810547;4087.066162;10897131934;4087.066162
"2019-03-28";4087.584473;4094.9021;4040.266357;4069.107178;9353915899;4069.107178
"2019-03-29";4068.299805;4113.500977;4034.097168;4098.374512;10918665556;4098.374512
"2019-03-30";4092.13623;4296.806641;4053.909668;4106.660156;9732688060;4106.660156
"2019-03-31";4105.456055;4113.023438;4094.10083;4105.404297;9045122442;4105.404297
"2019-04-01";4105.362305;4164.953125;4096.901367;4158.183105;10157794170;4158.183105
"2019-04-02";4156.919434;4905.95459;4155.316895;4879.87793;21315047816;4879.87793
"2019-04-03";4879.958008;5307.003418;4876.621094;4973.021973;22899891582;4973.021973
"2019-04-04";4971.307617;5063.159668;4836.793945;4922.798828;18251810239;4922.798828
"2019-04-05";4922.806152;5053.509766;4919.491699;5036.681152;16837325387;5036.681152
"2019-04-06";5036.792969;5205.821777;4992.222168;5059.817383;16929795193;5059.817383
"2019-04-07";5062.793945;5235.186523;5050.412109;5198.896973;16655416140;5198.896973
"2019-04-08";5199.835449;5318.836426;5148.211914;5289.770996;17154113634;5289.770996
"2019-04-09";5289.917969;5289.917969;5167.418945;5204.958496;14722104361;5204.958496
"2019-04-10";5204.105469;5421.651367;5193.382324;5324.551758;15504590933;5324.551758
"2019-04-11";5325.081543;5354.225586;5017.296387;5064.487793;16555616019;5064.487793
"2019-04-12";5061.200684;5103.274414;4955.852539;5089.539063;13675206312;5089.539063
"2019-04-13";5088.850098;5127.12207;5061.589355;5096.586426;10823289598;5096.586426
"2019-04-14";5095.758789;5184.016113;5053.568359;5167.722168;10391952498;5167.722168
"2019-04-15";5167.321777;5196.606934;5024.069336;5067.108398;12290155060;5067.108398
"2019-04-16";5066.577637;5238.945313;5055.194824;5235.55957;11618660197;5235.55957
"2019-04-17";5236.135254;5274.275391;5219.205566;5251.937988;12438480676;5251.937988
"2019-04-18";5251.480469;5319.986328;5250.506836;5298.385742;13256489918;5298.385742
"2019-04-19";5298.154297;5336.680176;5233.335449;5303.8125;13780238655;5303.8125
"2019-04-20";5304.160645;5358.490723;5295.87793;5337.88623;13169647522;5337.88623
"2019-04-21";5335.878906;5359.924805;5257.339355;5314.53125;13731844222;5314.53125
"2019-04-22";5312.494629;5422.6875;5280.276855;5399.365234;14601631647;5399.365234
"2019-04-23";5399.365723;5633.802246;5389.408691;5572.361816;15867308107;5572.361816
"2019-04-24";5571.508301;5642.044434;5418.263184;5464.866699;17048033399;5464.866699
"2019-04-25";5466.524414;5542.238281;5181.338867;5210.515625;15330283408;5210.515625
"2019-04-26";5210.304688;5383.634277;5177.368652;5279.348145;16812108039;5279.348145
"2019-04-27";5279.471191;5310.75;5233.635742;5268.291016;13111274675;5268.291016
"2019-04-28";5271.746582;5326.231934;5255.683594;5285.13916;12819992055;5285.13916
"2019-04-29";5284.858398;5311.274902;5216.487793;5247.352539;13735490672;5247.352539
"2019-04-30";5247.726074;5363.257324;5224.189941;5350.726563;13878964573;5350.726563
"2019-05-01";5350.914551;5418.003906;5347.645996;5402.697266;13679528236;5402.697266
"2019-05-02";5402.422852;5522.262695;5394.217285;5505.283691;14644460907;5505.283691
"2019-05-03";5505.552246;5865.881836;5490.20166;5768.289551;18720780005;5768.289551
"2019-05-04";5769.202637;5886.893555;5645.469238;5831.16748;17567780765;5831.16748
"2019-05-05";5831.068359;5833.862793;5708.035156;5795.708496;14808830722;5795.708496
"2019-05-06";5791.693359;5802.95752;5653.6875;5746.807129;15737171804;5746.807129
"2019-05-07";5745.599121;5988.178223;5741.395996;5829.501465;18026409032;5829.501465
"2019-05-08";5849.481445;5989.980957;5794.71582;5982.45752;15320605299;5982.45752
"2019-05-09";5982.316406;6183.039063;5982.316406;6174.528809;16784645410;6174.528809
"2019-05-10";6175.822754;6434.617676;6161.519043;6378.849121;19419875367;6378.849121
"2019-05-11";6379.666992;7333.00293;6375.69873;7204.771484;28867562329;7204.771484
"2019-05-12";7203.507324;7503.87207;6815.770996;6972.371582;27773333679;6972.371582
"2019-05-13";6971.178223;8047.413086;6898.282227;7814.915039;28677672181;7814.915039
"2019-05-14";7807.884277;8268.712891;7696.391113;7994.416016;32031452226;7994.416016
"2019-05-15";7989.374512;8216.423828;7899.106934;8205.167969;28344112919;8205.167969
"2019-05-16";8194.500977;8320.824219;7729.608398;7884.90918;33167197581;7884.90918
"2019-05-17";7886.925781;7929.145508;7038.124512;7343.895508;30066644905;7343.895508
"2019-05-18";7341.664551;7447.271973;7251.504395;7271.208008;21354286561;7271.208008
"2019-05-19";7267.962891;8261.941406;7267.962891;8197.689453;25902422039;8197.689453
"2019-05-20";8196.923828;8200.967773;7678.781738;7978.309082;23843404339;7978.309082
"2019-05-21";7977.969238;8062.167969;7843.339844;7963.327637;25127245056;7963.327637
"2019-05-22";7956.291992;7997.612305;7615.987305;7680.066406;24719473174;7680.066406
"2019-05-23";7677.269043;7943.791504;7533.196777;7881.84668;24457107820;7881.84668
"2019-05-24";7881.695313;8140.719727;7824.44873;7987.371582;25919126990;7987.371582
"2019-05-25";7991.885254;8117.925781;7965.976074;8052.543945;22256813106;8052.543945
"2019-05-26";8055.206055;8687.520508;7924.67041;8673.21582;26677970091;8673.21582
"2019-05-27";8674.072266;8907.174805;8668.705078;8805.77832;27949839563;8805.77832
"2019-05-28";8802.757813;8807.016602;8634.72168;8719.961914;24226919266;8719.961914
"2019-05-29";8718.591797;8755.852539;8482.728516;8659.487305;23473479966;8659.487305
"2019-05-30";8661.760742;9008.314453;8221.273438;8319.472656;29246528551;8319.472656
"2019-05-31";8320.286133;8586.65918;8172.550781;8574.501953;25365190957;8574.501953
"2019-06-01";8573.839844;8625.600586;8481.578125;8564.016602;22488303543;8564.016602
"2019-06-02";8565.473633;8809.303711;8561.235352;8742.958008;20266216022;8742.958008
"2019-06-03";8741.74707;8743.5;8204.185547;8208.995117;22004511436;8208.995117
"2019-06-04";8210.985352;8210.985352;7564.48877;7707.770996;24609731548;7707.770996
"2019-06-05";7704.343262;7901.849121;7668.668457;7824.231445;21760923463;7824.231445
"2019-06-06";7819.633301;7937.34082;7571.471191;7822.023438;19474611077;7822.023438
"2019-06-07";7826.901367;8126.15332;7788.373535;8043.951172;19141423230;8043.951172
"2019-06-08";8036.774902;8076.891113;7837.61084;7954.12793;16522722809;7954.12793
"2019-06-09";7949.674805;7975.974121;7583.219727;7688.077148;16610726547;7688.077148
"2019-06-10";7692.284668;8031.909668;7586.730957;8000.32959;18689275117;8000.32959
"2019-06-11";8004.243652;8026.394043;7772.803711;7927.714355;17107279931;7927.714355
"2019-06-12";7925.434082;8196.648438;7862.359863;8145.857422;19034432883;8145.857422
"2019-06-13";8145.54541;8311.567383;8087.061035;8230.923828;18669407147;8230.923828
"2019-06-14";8230.898438;8710.636719;8183.393066;8693.833008;19831162905;8693.833008
"2019-06-15";8689.746094;8859.12793;8618.395508;8838.375;18371033226;8838.375
"2019-06-16";8841.44043;9335.867188;8814.556641;8994.488281;23348550310;8994.488281
"2019-06-17";8988.923828;9416.407227;8988.923828;9320.352539;15562951918;9320.352539
"2019-06-18";9335.466797;9348.374023;9004.901367;9081.762695;15848210535;9081.762695
"2019-06-19";9078.727539;9299.621094;9070.395508;9273.521484;15546809946;9273.521484
"2019-06-20";9273.060547;9594.419922;9232.484375;9527.160156;17846823783;9527.160156
"2019-06-21";9525.074219;10144.556641;9525.074219;10144.556641;20624008643;10144.556641
"2019-06-22";10175.923828;11157.345703;10107.035156;10701.691406;29995204860;10701.691406
"2019-06-23";10696.691406;11246.144531;10556.095703;10855.371094;20998326501;10855.371094
"2019-06-24";10853.744141;11065.896484;10610.427734;11011.102539;19271652364;11011.102539
"2019-06-25";11007.202148;11790.916992;11007.202148;11790.916992;24879684533;11790.916992
"2019-06-26";11778.581055;13796.489258;11755.597656;13016.231445;45105733173;13016.231445
"2019-06-27";13017.125;13311.144531;10491.852539;11182.806641;39977475222;11182.806641
"2019-06-28";11162.167969;12445.174805;10914.495117;12407.332031;35087757765;12407.332031
"2019-06-29";12400.763672;12400.910156;11508.378906;11959.371094;29923961127;11959.371094
"2019-06-30";11931.991211;12178.383789;10799.008789;10817.155273;27256473494;10817.155273
"2019-07-01";10796.930664;11206.439453;10089.314453;10583.134766;29378589324;10583.134766
"2019-07-02";10588.683594;10912.188477;9737.884766;10801.677734;31015895222;10801.677734
"2019-07-03";10818.15625;11968.078125;10818.15625;11961.269531;30796494293;11961.269531
"2019-07-04";11972.71875;12006.075195;11166.569336;11215.4375;25920294033;11215.4375
"2019-07-05";11203.102539;11395.661133;10874.964844;10978.459961;23838480210;10978.459961
"2019-07-06";10982.543945;11620.964844;10982.543945;11208.550781;21092024306;11208.550781
"2019-07-07";11217.616211;11541.620117;11148.804688;11450.84668;19369044276;11450.84668
"2019-07-08";11446.59668;12345.833008;11393.374023;12285.958008;23482551458;12285.958008
"2019-07-09";12284.326172;12779.131836;12233.261719;12573.8125;28167921522;12573.8125
"2019-07-10";12571.537109;13129.529297;11710.978516;12156.512695;33627574244;12156.512695
"2019-07-11";12139.713867;12144.623047;11158.922852;11358.662109;28595327690;11358.662109
"2019-07-12";11354.299805;11905.487305;11179.144531;11815.986328;23534692796;11815.986328
"2019-07-13";11813.126953;11841.957031;10908.479492;11392.378906;21042616383;11392.378906
"2019-07-14";11381.020508;11451.204102;10234.576172;10256.058594;22486000001;10256.058594
"2019-07-15";10257.838867;11052.766602;9992.006836;10895.089844;25384047206;10895.089844
"2019-07-16";10896.65332;10996.632813;9448.106445;9477.641602;24151199069;9477.641602
"2019-07-17";9471.213867;9963.134766;9163.134766;9693.802734;24569921548;9693.802734
"2019-07-18";9698.50293;10736.842773;9376.798828;10666.482422;25187024648;10666.482422
"2019-07-19";10653.956055;10716.980469;10229.628906;10530.732422;20727426309;10530.732422
"2019-07-20";10525.819336;11048.662109;10451.276367;10767.139648;20206615154;10767.139648
"2019-07-21";10777.529297;10841.887695;10389.599609;10599.105469;17130580467;10599.105469
"2019-07-22";10596.948242;10651.791016;10154.921875;10343.106445;16334414913;10343.106445
"2019-07-23";10346.748047;10346.748047;9883.594727;9900.767578;17851916994;9900.767578
"2019-07-24";9887.730469;9908.796875;9614.306641;9811.925781;17398734321;9811.925781
"2019-07-25";9809.09668;10154.253906;9773.957031;9911.841797;15821952090;9911.841797
"2019-07-26";9913.126953;9916.517578;9717.982422;9870.303711;14495714483;9870.303711
"2019-07-27";9871.165039;10167.320313;9411.521484;9477.677734;16817809536;9477.677734
"2019-07-28";9491.626953;9575.544922;9252.296875;9552.860352;13738687092;9552.860352
"2019-07-29";9548.178711;9681.648438;9472.948242;9519.145508;13791445323;9519.145508
"2019-07-30";9522.329102;9701.759766;9437.335938;9607.423828;13829811132;9607.423828
"2019-07-31";9604.050781;10085.62793;9598.097656;10085.62793;16631520647;10085.62793
"2019-08-01";10077.442383;10446.919922;9922.019531;10399.668945;17165337857;10399.668945
"2019-08-02";10402.042969;10657.953125;10371.013672;10518.174805;17489094081;10518.174805
"2019-08-03";10519.27832;10946.78125;10503.504883;10821.726563;15352685060;10821.726563
"2019-08-04";10821.632813;11009.207031;10620.27832;10970.18457;16530894786;10970.18457
"2019-08-05";10960.735352;11895.091797;10960.735352;11805.65332;23875988832;11805.65332
"2019-08-06";11811.544922;12273.821289;11290.731445;11478.168945;23635107659;11478.168945
"2019-08-07";11476.193359;12036.990234;11433.701172;11941.96875;22194988641;11941.96875
"2019-08-08";11954.040039;11979.419922;11556.167969;11966.407227;19481591729;11966.407227
"2019-08-09";11953.469727;11970.458008;11709.745117;11862.936523;18339989959;11862.936523
"2019-08-10";11861.556641;11915.655273;11323.898438;11354.024414;18125355447;11354.024414
"2019-08-11";11349.740234;11523.579102;11248.294922;11523.579102;15774371517;11523.579102
"2019-08-12";11528.189453;11528.189453;11320.951172;11382.616211;13647198229;11382.616211
"2019-08-13";11385.052734;11420.049805;10830.327148;10895.830078;16681503536;10895.830078
"2019-08-14";10889.487305;10889.556641;10028.135742;10051.704102;19990838299;10051.704102
"2019-08-15";10038.421875;10437.411133;9675.316406;10311.545898;22899115082;10311.545898
"2019-08-16";10319.419922;10524.349609;9855.478516;10374.338867;20228207096;10374.338867
"2019-08-17";10358.722656;10452.625;10086.698242;10231.744141;13778035685;10231.744141
"2019-08-18";10233.005859;10487.070313;10119.094727;10345.810547;12999813869;10345.810547
"2019-08-19";10350.283203;10916.053711;10313.204102;10916.053711;16038264603;10916.053711
"2019-08-20";10916.34668;10947.041992;10618.960938;10763.232422;15053082175;10763.232422
"2019-08-21";10764.572266;10798.729492;9962.72168;10138.049805;19473084767;10138.049805
"2019-08-22";10142.521484;10232.996094;9831.462891;10131.055664;17097508856;10131.055664
"2019-08-23";10136.30957;10442.443359;10078.192383;10407.964844;15627023886;10407.964844
"2019-08-24";10407.644531;10418.020508;9982.296875;10159.960938;15451030650;10159.960938
"2019-08-25";10160.737305;10304.62207;10008.789063;10138.517578;14153856609;10138.517578
"2019-08-26";10126.299805;10512.328125;10126.299805;10370.820313;18438654079;10370.820313
"2019-08-27";10372.826172;10381.328125;10087.300781;10185.5;14762609502;10185.5
"2019-08-28";10203.426758;10279.366211;9716.65625;9754.422852;17603790323;9754.422852
"2019-08-29";9756.786133;9756.786133;9421.629883;9510.200195;17045878500;9510.200195
"2019-08-30";9514.844727;9656.124023;9428.302734;9598.173828;13595263986;9598.173828
"2019-08-31";9597.539063;9673.220703;9531.799805;9630.664063;11454806419;9630.664063
"2019-09-01";9630.592773;9796.755859;9582.944336;9757.970703;11445355859;9757.970703
"2019-09-02";9757.473633;10396.591797;9730.650391;10346.760742;17248102293;10346.760742
"2019-09-03";10345.725586;10736.104492;10308.547852;10623.540039;19384917988;10623.540039
"2019-09-04";10621.180664;10762.644531;10434.709961;10594.493164;16742664768;10594.493164
"2019-09-05";10588.183594;10627.269531;10516.417969;10575.533203;14551239507;10575.533203
"2019-09-06";10578.198242;10898.761719;10292.299805;10353.302734;19536574782;10353.302734
"2019-09-07";10353.931641;10558.673828;10348.918945;10517.254883;15307366476;10517.254883
"2019-09-08";10518.114258;10595.637695;10409.09082;10441.276367;13670567492;10441.276367
"2019-09-09";10443.228516;10450.311523;10144.929688;10334.974609;17595943367;10334.974609
"2019-09-10";10336.408203;10394.353516;10020.573242;10115.975586;14906809639;10115.975586
"2019-09-11";10123.035156;10215.948242;9980.776367;10178.37207;15428063426;10178.37207
"2019-09-12";10176.819336;10442.253906;10099.242188;10410.126953;15323563925;10410.126953
"2019-09-13";10415.362305;10441.489258;10226.59668;10360.546875;14109864674;10360.546875
"2019-09-14";10345.40332;10422.133789;10291.694336;10358.048828;13468713124;10358.048828
"2019-09-15";10356.46582;10387.035156;10313.092773;10347.712891;12043433567;10347.712891
"2019-09-16";10347.222656;10386.867188;10189.744141;10276.793945;15160167778;10276.793945
"2019-09-17";10281.513672;10296.771484;10199.739258;10241.272461;15304603363;10241.272461
"2019-09-18";10247.795898;10275.928711;10191.469727;10198.248047;16169268880;10198.248047
"2019-09-19";10200.496094;10295.668945;9851.692383;10266.415039;19937691247;10266.415039
"2019-09-20";10266.318359;10285.87207;10132.186523;10181.641602;14734189639;10181.641602
"2019-09-21";10183.648438;10188.097656;10000.708008;10019.716797;13425266806;10019.716797
"2019-09-22";10024.115234;10074.444336;9922.533203;10070.392578;13199651698;10070.392578
"2019-09-23";10067.962891;10074.238281;9727.143555;9729.324219;15144925408;9729.324219
"2019-09-24";9729.321289;9804.317383;8370.801758;8620.566406;25002886688;8620.566406
"2019-09-25";8603.428711;8744.828125;8325.396484;8486.993164;21744728352;8486.993164
"2019-09-26";8487.669922;8515.685547;7895.629395;8118.967773;19258205289;8118.967773
"2019-09-27";8113.101074;8271.520508;7965.922852;8251.845703;16408941155;8251.845703
"2019-09-28";8251.273438;8285.617188;8125.431641;8245.915039;14141152736;8245.915039
"2019-09-29";8246.037109;8261.707031;7990.49707;8104.185547;13034629108;8104.185547
"2019-09-30";8104.226563;8314.231445;7830.758789;8293.868164;17115474183;8293.868164
"2019-10-01";8299.720703;8497.692383;8232.679688;8343.276367;15305343412;8343.276367
"2019-10-02";8344.212891;8393.041992;8227.695313;8393.041992;13125712442;8393.041992
"2019-10-03";8390.774414;8414.227539;8146.437012;8259.992188;13668823409;8259.992188
"2019-10-04";8259.494141;8260.055664;8151.236816;8205.939453;13139456229;8205.939453
"2019-10-05";8210.149414;8215.526367;8071.120605;8151.500488;12200497197;8151.500488
"2019-10-06";8149.876953;8161.410156;7958.850586;7988.155762;13160830305;7988.155762
"2019-10-07";7989.120605;8308.450195;7905.766113;8245.623047;18009742607;8245.623047
"2019-10-08";8246.849609;8332.714844;8185.763184;8228.783203;15592264032;8228.783203
"2019-10-09";8229.84082;8627.706055;8169.298828;8595.740234;19384942333;8595.740234
"2019-10-10";8585.280273;8625.272461;8471.933594;8586.473633;17618660671;8586.473633
"2019-10-11";8585.262695;8721.780273;8316.181641;8321.756836;19604381101;8321.756836
"2019-10-12";8315.665039;8415.242188;8313.34082;8336.555664;14532641604;8336.555664
"2019-10-13";8336.902344;8470.988281;8276.612305;8321.005859;13808286058;8321.005859
"2019-10-14";8320.832031;8390.208984;8284.130859;8374.686523;15151387859;8374.686523
"2019-10-15";8373.458008;8410.714844;8182.706543;8205.369141;15220412631;8205.369141
"2019-10-16";8204.674805;8216.8125;7985.089844;8047.526855;16071646995;8047.526855
"2019-10-17";8047.8125;8134.831543;8000.942871;8103.911133;14313052244;8103.911133
"2019-10-18";8100.933594;8138.413574;7902.164063;7973.20752;15651592610;7973.20752
"2019-10-19";7973.803711;8082.629395;7944.776855;7988.560547;13797825640;7988.560547
"2019-10-20";7997.807129;8281.818359;7949.439453;8222.078125;15504249442;8222.078125
"2019-10-21";8225.115234;8296.694336;8196.416016;8243.720703;15868748865;8243.720703
"2019-10-22";8243.402344;8296.651367;8074.462891;8078.203125;16803377856;8078.203125
"2019-10-23";8076.228516;8092.999512;7469.322754;7514.671875;21942878957;7514.671875
"2019-10-24";7509.728027;7532.867676;7446.98877;7493.48877;16268708848;7493.48877
"2019-10-25";7490.703125;8691.540039;7479.984375;8660.700195;28705065488;8660.700195
"2019-10-26";8667.577148;10021.744141;8662.62207;9244.972656;44496255608;9244.972656
"2019-10-27";9241.707031;9749.529297;9112.541992;9551.714844;32593129500;9551.714844
"2019-10-28";9565.101563;9805.118164;9256.148438;9256.148438;30948255331;9256.148438
"2019-10-29";9248.44043;9516.180664;9232.648438;9427.6875;28426779937;9427.6875
"2019-10-30";9422.462891;9426.874023;9085.370117;9205.726563;27706531577;9205.726563
"2019-10-31";9202.458008;9383.161133;9028.717773;9199.584961;26583653946;9199.584961
"2019-11-01";9193.992188;9275.657227;9132.047852;9261.104492;24324691031;9261.104492
"2019-11-02";9259.783203;9377.486328;9249.587891;9324.717773;21242676385;9324.717773
"2019-11-03";9324.787109;9379.806641;9141.251953;9235.354492;21132220847;9235.354492
"2019-11-04";9235.607422;9505.051758;9191.485352;9412.612305;26170255634;9412.612305
"2019-11-05";9413.004883;9457.417969;9256.931641;9342.527344;26198609047;9342.527344
"2019-11-06";9340.864258;9423.237305;9305.90918;9360.879883;23133895764;9360.879883
"2019-11-07";9352.393555;9368.476563;9202.353516;9267.561523;22700383838;9267.561523
"2019-11-08";9265.368164;9272.759766;8775.53418;8804.880859;24333037836;8804.880859
"2019-11-09";8809.46875;8891.818359;8793.163086;8813.582031;17578630605;8813.582031
"2019-11-10";8812.489258;9103.826172;8806.162109;9055.526367;20587919881;9055.526367
"2019-11-11";9056.917969;9081.279297;8700.608398;8757.788086;20265510765;8757.788086
"2019-11-12";8759.751953;8853.768555;8685.427734;8815.662109;20309769107;8815.662109
"2019-11-13";8812.033203;8836.841797;8761.651367;8808.262695;17545755404;8808.262695
"2019-11-14";8811.936523;8826.943359;8692.551758;8708.094727;19084739974;8708.094727
"2019-11-15";8705.708008;8730.873047;8484.84375;8491.992188;21796856471;8491.992188
"2019-11-16";8491.166016;8591.99707;8473.973633;8550.760742;16495389808;8550.760742
"2019-11-17";8549.470703;8727.789063;8500.967773;8577.975586;18668638896;8577.975586
"2019-11-18";8573.980469;8653.280273;8273.573242;8309.286133;21579470673;8309.286133
"2019-11-19";8305.134766;8408.516602;8099.963379;8206.145508;21083613815;8206.145508
"2019-11-20";8203.613281;8237.240234;8010.511719;8027.268066;20764300436;8027.268066
